benchmark_id,name,source_url,public_flag,detail_public_flag,is_top,hot,support_online_eval,certificate_level_id,certificate_level,card_description_cn,card_description_en,card_tags,basic_tags,dimensions,topic_tags,creator_uid,creator_name,github_url,paper_url,official_website_url,leaderboard_url,view_count,created_at,updated_at,review_success_date,detail_title,detail_description_cn,detail_description_en,detail_download_urls,detail_leaderboard_present,detail_eval_file_present
948,SecBench,https://hub.opencompass.org.cn/dataset-detail/SecBench,1,1,False,False,False,4,合作共建,腾讯朱雀实验室和腾讯安全科恩实验室联合腾讯混元大模型团队、清华大学江勇教授/夏树涛教授团队、香港理工大学罗夏朴教授研究团队以及上海人工智能实验室OpenCompass团队，通过建设安全大模型评测基准SecBench，为安全大模型研发提供公平、公正、客观、全面的评测能力，推动安全大模型建设。,"Tencent Zhuque Lab and Tencent Security Keen Lab, together with Tencent Huyuan Team, Professor Jiang Yong/Professor Xia Shutao's team from Tsinghua University, Professor Luo Xiapu's research team from Hong Kong Polytechnic University, and OpenCompass team from Shanghai Artificial Intelligence Laboratory, have jointly built a safety benchmark, SecBench. We provide fair, impartial, objective, and comprehensive evaluation capabilities and promote the construction of large model in security dimension.",大语言模型 | LLM | 安全对齐 | Safety Alignment | 合作共建 | Co-Built | 不支持 | Unsupported,,安全 | Safety,,50163763,Tencent,,,https://secbench.org/dataset,False,4623,2024-09-12,2024-09-12,2024-09-12 19:40:48,SecBench,腾讯朱雀实验室和腾讯安全科恩实验室联合腾讯混元大模型团队、清华大学江勇教授/夏树涛教授团队、香港理工大学罗夏朴教授研究团队以及上海人工智能实验室OpenCompass团队，通过建设安全大模型评测基准SecBench，为安全大模型研发提供公平、公正、客观、全面的评测能力，推动安全大模型建设。,"Tencent Zhuque Lab and Tencent Security Keen Lab, together with Tencent Huyuan Team, Professor Jiang Yong/Professor Xia Shutao's team from Tsinghua University, Professor Luo Xiapu's research team from Hong Kong Polytechnic University, and OpenCompass team from Shanghai Artificial Intelligence Laboratory, have jointly built a safety benchmark, SecBench. We provide fair, impartial, objective, and comprehensive evaluation capabilities and promote the construction of large model in security dimension.",,False,False
498,MMLU,https://hub.opencompass.org.cn/dataset-detail/MMLU,1,1,False,False,True,1,开源收录,MMLU (Massive Multitask Language Understanding) 是一个新的基准测试，旨在通过在零次学习和少次学习的环境中评估模型来测量预训练期间获得的知识。这使得基准测试更具挑战性，且更接近我们评估人类的方式。该基准测试涵盖了STEM、人文学科、社会科学等57个主题。其难度范围从小学级别到专业级别，旨在测试世界知识和解决问题的能力。测试主题范围从传统领域，如数学和历史，到更专业的领域，如法律和伦理学。题目的精细度和广度使该基准测试成为识别模型盲点的理想选择。,"MMLU (Massive Multitask Language Understanding) is a new benchmark designed to measure knowledge acquired during pretraining by evaluating models exclusively in zero-shot and few-shot settings. This makes the benchmark more challenging and more similar to how we evaluate humans. The benchmark covers 57 subjects across STEM, the humanities, the social sciences, and more. It ranges in difficulty from an elementary level to an advanced professional level, and it tests both world knowledge and problem solving ability. Subjects range from traditional areas, such as mathematics and history, to more specialized areas like law and ethics. The granularity and breadth of the subjects makes the benchmark ideal for identifying a model’s blind spots.",大语言模型 | LLM | 知识储备 | Knowledge | 开源收录 | Open-Source | 支持 | Supported,,学科 | Examination,,4006165,opencompass,https://github.com/hendrycks/test,https://arxiv.org/abs/2009.03300,https://github.com/hendrycks/test,True,5707,2024-01-11,2024-08-02,,MMLU,MMLU (Massive Multitask Language Understanding) 是一个新的基准测试，旨在通过在零次学习和少次学习的环境中评估模型来测量预训练期间获得的知识。这使得基准测试更具挑战性，且更接近我们评估人类的方式。该基准测试涵盖了STEM、人文学科、社会科学等57个主题。其难度范围从小学级别到专业级别，旨在测试世界知识和解决问题的能力。测试主题范围从传统领域，如数学和历史，到更专业的领域，如法律和伦理学。题目的精细度和广度使该基准测试成为识别模型盲点的理想选择。,"MMLU (Massive Multitask Language Understanding) is a new benchmark designed to measure knowledge acquired during pretraining by evaluating models exclusively in zero-shot and few-shot settings. This makes the benchmark more challenging and more similar to how we evaluate humans. The benchmark covers 57 subjects across STEM, the humanities, the social sciences, and more. It ranges in difficulty from an elementary level to an advanced professional level, and it tests both world knowledge and problem solving ability. Subjects range from traditional areas, such as mathematics and history, to more specialized areas like law and ethics. The granularity and breadth of the subjects makes the benchmark ideal for identifying a model’s blind spots.",,True,False
540,T-Eval,https://hub.opencompass.org.cn/dataset-detail/T-Eval,1,1,False,False,False,3,官方自建,T-Eval 评估了 LLM 的工具使用能力，并将其分解为指令遵循、规划、推理、检索、理解和审查等子能力,"T-Eval evaluates the tool utilization capabilities of LLMs and decomposing them into instruction following, planning, reasoning, retrieval, understanding, and review.",智能体 | Agent | 任务执行 | Task Execution | 官方自建 | Official | 不支持 | Unsupported,,智能体 | agent,,4006165,opencompass,https://github.com/open-compass/T-Eval,https://arxiv.org/abs/2312.14033,https://open-compass.github.io/T-Eval/,True,6322,2024-01-25,2024-01-25,,T-Eval,T-Eval 评估了 LLM 的工具使用能力，并将其分解为指令遵循、规划、推理、检索、理解和审查等子能力,"T-Eval evaluates the tool utilization capabilities of LLMs and decomposing them into instruction following, planning, reasoning, retrieval, understanding, and review.",https://huggingface.co/datasets/lovesnowbest/T-Eval,True,False
1135,GPQA,https://hub.opencompass.org.cn/dataset-detail/GPQA,1,1,False,False,False,1,开源收录,GPQA 包含 448 道由生物学、物理学和化学领域专家撰写的多项选择题。,"GPQA, a challenging dataset of 448 multiple-choice questions written by domain experts in biology, physics, and chemistry.",大语言模型 | LLM | 知识储备 | Knowledge | 开源收录 | Open-Source | 不支持 | Unsupported,,知识 | Knowledge,,4006165,opencompass,https://github.com/idavidrein/gpqa,https://arxiv.org/pdf/2311.12022,,False,560,2024-10-12,2024-10-14,2024-10-14 20:26:40,GPQA,GPQA 包含 448 道由生物学、物理学和化学领域专家撰写的多项选择题。,"GPQA, a challenging dataset of 448 multiple-choice questions written by domain experts in biology, physics, and chemistry.",https://huggingface.co/datasets/Idavidrein/gpqa,False,False
496,C-Eval,https://hub.opencompass.org.cn/dataset-detail/C-Eval,1,1,False,False,True,1,开源收录,C-Eval 是一个全面的中文基础模型评估套件。它包含了13948个多项选择题，涵盖了52个不同的学科和四个难度级别。,C-Eval is a comprehensive Chinese evaluation suite for foundation models. It consists of 13948 multi-choice questions spanning 52 diverse disciplines and four difficulty levels.,大语言模型 | LLM | 知识储备 | Knowledge | 开源收录 | Open-Source | 支持 | Supported,,学科 | Examination,,4006165,opencompass,https://github.com/SJTU-LIT/ceval,https://arxiv.org/abs/2305.08322,https://cevalbenchmark.com/index.html,True,5489,2024-01-11,2024-01-11,,C-Eval,C-Eval 是一个全面的中文基础模型评估套件。它包含了13948个多项选择题，涵盖了52个不同的学科和四个难度级别。,C-Eval is a comprehensive Chinese evaluation suite for foundation models. It consists of 13948 multi-choice questions spanning 52 diverse disciplines and four difficulty levels.,,True,False
499,CMMLU,https://hub.opencompass.org.cn/dataset-detail/CMMLU,1,1,False,False,True,1,开源收录,"CMMLU是一个综合性的中文评估基准，专门用于评估语言模型在中文语境下的知识和推理能力。CMMLU涵盖了从基础学科到高级专业水平的67个主题。它包括：需要计算和推理的自然科学，需要知识的人文科学和社会科学,以及需要生活常识的中国驾驶规则等。此外，CMMLU中的许多任务具有中国特定的答案，可能在其他地区或语言中并不普遍适用。因此是一个完全中国化的中文测试基准。","CMMLU is a comprehensive Chinese evaluation benchmark specifically designed to assess the knowledge and reasoning abilities of language models in the context of the Chinese language. CMMLU covers 67 topics ranging from basic subjects to advanced professional levels. It includes tasks that require calculations and reasoning in natural sciences, as well as tasks involving knowledge from humanities, social sciences, and practical aspects like Chinese driving rules. Moreover, many tasks within CMMLU have answers specific to China, which might not be universally applicable in other regions or languages. As a result, CMMLU serves as a fully localized Chinese evaluation benchmark.",大语言模型 | LLM | 知识储备 | Knowledge | 开源收录 | Open-Source | 支持 | Supported,,学科 | Examination,,4006165,opencompass,https://github.com/haonan-li/CMMLU/tree/1b8ce5813be6a011b1042f2d8fc7f0806e2ac0bc,https://arxiv.org/abs/2306.09212,https://github.com/haonan-li/CMMLU/tree/1b8ce5813be6a011b1042f2d8fc7f0806e2ac0bc,True,3503,2024-01-11,2024-08-02,,CMMLU,"CMMLU是一个综合性的中文评估基准，专门用于评估语言模型在中文语境下的知识和推理能力。CMMLU涵盖了从基础学科到高级专业水平的67个主题。它包括：需要计算和推理的自然科学，需要知识的人文科学和社会科学,以及需要生活常识的中国驾驶规则等。此外，CMMLU中的许多任务具有中国特定的答案，可能在其他地区或语言中并不普遍适用。因此是一个完全中国化的中文测试基准。","CMMLU is a comprehensive Chinese evaluation benchmark specifically designed to assess the knowledge and reasoning abilities of language models in the context of the Chinese language. CMMLU covers 67 topics ranging from basic subjects to advanced professional levels. It includes tasks that require calculations and reasoning in natural sciences, as well as tasks involving knowledge from humanities, social sciences, and practical aspects like Chinese driving rules. Moreover, many tasks within CMMLU have answers specific to China, which might not be universally applicable in other regions or languages. As a result, CMMLU serves as a fully localized Chinese evaluation benchmark.",,True,False
539,BBH,https://hub.opencompass.org.cn/dataset-detail/BBH,1,1,False,False,True,1,开源收录,BIG Bench-Hard（BBH）是BIG Bench的一个子集，它是一个用于语言模型的多样化评估套件。BBH专注于BIG Bench的23项具有挑战性的任务，这些任务被发现超出了当前语言模型的能力。,"BIG-Bench Hard (BBH) is a subset of the BIG-Bench, a diverse evaluation suite for language models. BBH focuses on a suite of 23 challenging tasks from BIG-Bench that were found to be beyond the capabilities of current language models.",大语言模型 | LLM | 逻辑推理 | Reasoning | 开源收录 | Open-Source | 支持 | Supported,,推理 | Reasoning,,4006165,opencompass,https://github.com/suzgunmirac/BIG-Bench-Hard,https://arxiv.org/pdf/2210.09261.pdf,https://github.com/suzgunmirac/BIG-Bench-Hard,True,17987,2024-09-12,2024-09-12,2024-09-12 19:31:41,BBH,BIG Bench-Hard（BBH）是BIG Bench的一个子集，它是一个用于语言模型的多样化评估套件。BBH专注于BIG Bench的23项具有挑战性的任务，这些任务被发现超出了当前语言模型的能力。,"BIG-Bench Hard (BBH) is a subset of the BIG-Bench, a diverse evaluation suite for language models. BBH focuses on a suite of 23 challenging tasks from BIG-Bench that were found to be beyond the capabilities of current language models.",,True,False
1136,IFEval,https://hub.opencompass.org.cn/dataset-detail/IFEval,1,1,False,False,False,1,开源收录,IFEval 是一个简单且易于复现的评估基准。它关注一组“可验证的指令”，例如“写超过 400 个单词”和“至少提到关键词 AI 3 次”。,IFEval is a straightforward and easy-to reproduce evaluation benchmark. It focuses on a set of “verifiable instructions” such as “write in more than 400 words” and “mention the keyword of AI at least 3 times”.,大语言模型 | LLM | 指令遵循 | Instruction Following | 开源收录 | Open-Source | 不支持 | Unsupported,,指令跟随 | Instruct,,4006165,opencompass,https://github.com/google-research/google-research/tree/master/instruction_following_eval,https://arxiv.org/pdf/2311.07911,,False,896,2024-10-12,2024-10-14,2024-10-14 20:15:14,IFEval,IFEval 是一个简单且易于复现的评估基准。它关注一组“可验证的指令”，例如“写超过 400 个单词”和“至少提到关键词 AI 3 次”。,IFEval is a straightforward and easy-to reproduce evaluation benchmark. It focuses on a set of “verifiable instructions” such as “write in more than 400 words” and “mention the keyword of AI at least 3 times”.,,False,False
1752,LLM-SRBench,https://hub.opencompass.org.cn/dataset-detail/LLM-SRBench,1,1,False,False,False,0,未录入,LLM-SRBench，这是一个包含239个挑战性问题的综合基准测试，涵盖四个科学领域，专门设计用于评估基于LLMs的科学方程式发现方法，同时防止简单记忆。,"LLM-SRBench, a comprehensive benchmark with 239 challenging problems across four scientific domains specifically designed to evaluate LLM-based scientific equation discovery methods while preventing trivial memorization.",科学智能 | AI for Science | 科学推理 | Scientific Reasoning | 数理能力 | Math | 不支持 | Unsupported,Strong Reasoning,推理 | Reasoning,,4006165,opencompass,https://github.com/deep-symbolic-mathematics/llm-srbench,https://arxiv.org/abs/2504.10415,,False,102,2025-04-21,2025-04-21,2025-04-21 12:34:37,LLM-SRBench,LLM-SRBench，这是一个包含239个挑战性问题的综合基准测试，涵盖四个科学领域，专门设计用于评估基于LLMs的科学方程式发现方法，同时防止简单记忆。,"LLM-SRBench, a comprehensive benchmark with 239 challenging problems across four scientific domains specifically designed to evaluate LLM-based scientific equation discovery methods while preventing trivial memorization.",https://huggingface.co/datasets/nnheui/llm-srbench,False,False
1537,MVL-SIB,https://hub.opencompass.org.cn/dataset-detail/MVL-SIB,1,1,False,False,False,0,未录入,MVL-SIB 是一个多语言数据集，提供了涵盖 205 种语言和 7 个主题类别的图像-句子对（ entertainment ， geography ， health ， politics ， science ， sports ， travel ）。它通过扩展 SIB-200 基准构建而成。,"MVL-SIB is a multilingual dataset that provides image-sentence pairs spanning 205 languages and 7 topical categories (entertainment, geography, health, politics, science, sports, travel). It was constructed by extending the SIB-200 benchmark.",多模态模型 | VLM | 图像理解 | Image Understanding | 语言理解 | Comprehension | 不支持 | Unsupported,,多模态 | Multimodal | 理解 | Understanding | 语言 | Language,,4006165,opencompass,,https://arxiv.org/abs/2502.12852,,False,143,2025-02-24,2025-03-03,2025-03-03 11:48:04,MVL-SIB,MVL-SIB 是一个多语言数据集，提供了涵盖 205 种语言和 7 个主题类别的图像-句子对（ entertainment ， geography ， health ， politics ， science ， sports ， travel ）。它通过扩展 SIB-200 基准构建而成。,"MVL-SIB is a multilingual dataset that provides image-sentence pairs spanning 205 languages and 7 topical categories (entertainment, geography, health, politics, science, sports, travel). It was constructed by extending the SIB-200 benchmark.",https://huggingface.co/datasets/WueNLP/mvl-sib,False,False
1322,InfiBench,https://hub.opencompass.org.cn/dataset-detail/InfiBench,1,1,False,False,False,0,未录入,InfiBench用于评测LLM回答代码相关问题的能力，包括涵盖15种编程语言的234个精心挑选的高质量Stack Overflow问题。,"InfiBench is a large-scale freeform question-answering (QA) benchmark for code to our knowledge, comprising 234 carefully selected high-quality Stack Overflow questions that span across 15 programming languages.",大语言模型 | LLM | 代码工程 | Code | 不支持 | Unsupported,,代码 | Code,NeurIPS 2024,4006165,opencompass,https://github.com/infi-coder/infibench-evaluation-harness/,https://arxiv.org/abs/2404.07940,https://infi-coder.github.io/infibench/,False,246,2024-12-31,2025-01-07,2025-01-07 14:05:42,InfiBench,InfiBench用于评测LLM回答代码相关问题的能力，包括涵盖15种编程语言的234个精心挑选的高质量Stack Overflow问题。,"InfiBench is a large-scale freeform question-answering (QA) benchmark for code to our knowledge, comprising 234 carefully selected high-quality Stack Overflow questions that span across 15 programming languages.",,False,False
1969,ALE-Bench,https://hub.opencompass.org.cn/dataset-detail/ALE-Bench,1,1,False,False,False,0,未录入,ALE-Bench 是一个用于评估 AI 系统在基于分数的算法编程竞赛中的基准测试。,ALE-Bench is a benchmark for evaluating AI systems on score-based algorithmic programming contests.,大语言模型 | LLM | 代码工程 | Code | 不支持 | Unsupported,,代码 | Code,,4006165,opencompass,https://github.com/SakanaAI/ALE-Bench,https://arxiv.org/abs/2506.09050,https://huggingface.co/datasets/SakanaAI/ALE-Bench,False,67,2025-06-23,2025-06-23,2025-06-23 20:41:05,ALE-Bench,ALE-Bench 是一个用于评估 AI 系统在基于分数的算法编程竞赛中的基准测试。,ALE-Bench is a benchmark for evaluating AI systems on score-based algorithmic programming contests.,,False,False
1972,CPRet,https://hub.opencompass.org.cn/dataset-detail/CPRet,1,1,False,False,False,0,未录入,编程竞赛长期用于评估算法与编程能力，近年来也被用于大语言模型的评测。但随着题库扩展，重复或相似题激增，影响竞赛公平性与模型评测效果。为此，本文提出“相似题目检索”任务，并构建统一检索基准数据集 CPRet，涵盖题目与代码的四类检索任务，包含自动爬取和人工标注的数据样本。同时，设计并训练了两种检索模型 CPRetriever-Code 与 CPRetriever-Prob，显著提升检索效果。实验还发现相似题会提高模型得分、减小模型差异，强调了评测中引入“相似性感知”的必要性。我们还发布了开源检索平台，支持重复题检测与相似题推荐。项目地址：https://github.com/coldchair/,"Programming contests are long used to evaluate algorithmic thinking and coding skills, and have recently become benchmarks for assessing large language models (LLMs). However, the rapid expansion of problem sets has led to a surge in duplicate or highly similar problems, compromising fairness ...",大语言模型 | LLM | 代码工程 | Code | 不支持 | Unsupported,Problem Similarity | Competitive Programming,代码 | Code,,38705824,,https://github.com/coldchair/CPRet,https://arxiv.org/abs/2505.12925,https://huggingface.co/collections/coldchair16/cpret-682451276f05c5988fcbdf34,False,143,2025-06-24,2025-06-24,2025-06-24 15:44:30,CPRet,编程竞赛长期用于评估算法与编程能力，近年来也被用于大语言模型的评测。但随着题库扩展，重复或相似题激增，影响竞赛公平性与模型评测效果。为此，本文提出“相似题目检索”任务，并构建统一检索基准数据集 CPRet，涵盖题目与代码的四类检索任务，包含自动爬取和人工标注的数据样本。同时，设计并训练了两种检索模型 CPRetriever-Code 与 CPRetriever-Prob，显著提升检索效果。实验还发现相似题会提高模型得分、减小模型差异，强调了评测中引入“相似性感知”的必要性。我们还发布了开源检索平台，支持重复题检测与相似题推荐。项目地址：https://github.com/coldchair/,"Programming contests are long used to evaluate algorithmic thinking and coding skills, and have recently become benchmarks for assessing large language models (LLMs). However, the rapid expansion of problem sets has led to a surge in duplicate or highly similar problems, compromising fairness ...",,False,False
1782,HypoBench,https://hub.opencompass.org.cn/dataset-detail/HypoBench,1,1,False,False,False,0,未录入,HypoBench，这是一种新颖的基准，旨在从多个方面评估 LLM 和假设生成方法，包括实用性、泛化性和假设发现率。HypoBench 包括 7 个真实任务和 5 个合成任务，具有 194 个不同的数据集。,"HypoBench, a novel benchmark designed to evaluate LLMs and hypothesis generation methods across multiple aspects, including practical utility, generalizability, and hypothesis discovery rate. HypoBench includes 7 real-world tasks and 5 synthetic tasks with 194 distinct datasets. ",大语言模型 | LLM | 综合能力 | Comprehensive Capability | 不支持 | Unsupported,,其他 | Other,,4006165,opencompass,https://github.com/ChicagoHAI/HypoBench,https://arxiv.org/abs/2504.11524,https://chicagohai.github.io/HypoBench/,False,58,2025-04-28,2025-04-28,2025-04-28 11:36:59,HypoBench,HypoBench，这是一种新颖的基准，旨在从多个方面评估 LLM 和假设生成方法，包括实用性、泛化性和假设发现率。HypoBench 包括 7 个真实任务和 5 个合成任务，具有 194 个不同的数据集。,"HypoBench, a novel benchmark designed to evaluate LLMs and hypothesis generation methods across multiple aspects, including practical utility, generalizability, and hypothesis discovery rate. HypoBench includes 7 real-world tasks and 5 synthetic tasks with 194 distinct datasets. ",https://chicagohai.github.io/HypoBench/datasets/,False,False
534,MATH,https://hub.opencompass.org.cn/dataset-detail/MATH,1,1,False,False,True,1,开源收录,"MATH 是一个包含 12,500 个具有挑战性的竞赛数学问题的新数据集。 MATH 中的每个问题都有完整的分步解决方案。","MATH is a new dataset of 12,500 challenging competition mathematics problems. Each problem in MATH has a full step-by-step solution.",大语言模型 | LLM | 数理能力 | Math | 开源收录 | Open-Source | 支持 | Supported,,数学 | Math,,4006165,opencompass,https://github.com/hendrycks/math,https://arxiv.org/pdf/2103.03874.pdf,https://huggingface.co/datasets/hendrycks/competition_math,True,13725,2024-09-12,2024-09-12,2024-09-12 19:31:29,MATH,"MATH 是一个包含 12,500 个具有挑战性的竞赛数学问题的新数据集。 MATH 中的每个问题都有完整的分步解决方案。","MATH is a new dataset of 12,500 challenging competition mathematics problems. Each problem in MATH has a full step-by-step solution.",https://people.eecs.berkeley.edu/~hendrycks/MATH.tar,True,False
535,GSM8K,https://hub.opencompass.org.cn/dataset-detail/GSM8K,1,1,False,False,True,1,开源收录,"GSM8K 是一个包含 8,500 个高质量、语言多样化的小学数学单词问题的数据集，由人类问题编写者创建。该数据集分为 7,500 个训练问题和 1,000 个测试问题。这些问题的解题步骤在 2 到 8 步之间，解题过程主要涉及使用基本算术运算（+ - × ÷）进行一连串的基本计算，从而得出最终答案。一个聪明的初中生应该能够解决每一个问题。它可用于多步数学推理。","GSM8K is a dataset of 8,500 high quality linguistically diverse grade school math word problems created by human problem writers. The dataset is segmented into 7,500 training problems and 1,000 test problems. These problems take between 2 and 8 steps to solve, and solutions primarily involve performing a sequence of elementary calculations using basic arithmetic operations (+ − × ÷) to reach the final answer.",大语言模型 | LLM | 数理能力 | Math | 开源收录 | Open-Source | 支持 | Supported,,数学 | Math,,4006165,opencompass,https://github.com/openai/grade-school-math,https://arxiv.org/pdf/2110.14168.pdf,https://huggingface.co/datasets/gsm8k,True,9420,2024-09-12,2024-09-12,2024-09-12 19:31:32,GSM8K,"GSM8K 是一个包含 8,500 个高质量、语言多样化的小学数学单词问题的数据集，由人类问题编写者创建。该数据集分为 7,500 个训练问题和 1,000 个测试问题。这些问题的解题步骤在 2 到 8 步之间，解题过程主要涉及使用基本算术运算（+ - × ÷）进行一连串的基本计算，从而得出最终答案。一个聪明的初中生应该能够解决每一个问题。它可用于多步数学推理。","GSM8K is a dataset of 8,500 high quality linguistically diverse grade school math word problems created by human problem writers. The dataset is segmented into 7,500 training problems and 1,000 test problems. These problems take between 2 and 8 steps to solve, and solutions primarily involve performing a sequence of elementary calculations using basic arithmetic operations (+ − × ÷) to reach the final answer.",,True,False
1893,MEDAL,https://hub.opencompass.org.cn/dataset-detail/MEDAL,1,1,False,False,False,0,未录入,"MEDAL是一个用于生成和评估多语言开放域聊天机器人及其评估器的框架。该框架支持各种语言模型,并提供了一种结构化的方法来创建对话数据集。","MEDAL is a framework for generating and evaluating multilingual open-domain chatbots and their evaluators. This framework supports various language models and provides a structured approach to creating conversational datasets.

",科学智能 | AI for Science | 语言理解 | Comprehension | 科学推理 | Scientific Reasoning | 不支持 | Unsupported,,其他 | Other,,4006165,opencompass,https://github.com/johndmendonca/medal,https://arxiv.org/pdf/2505.22777,https://huggingface.co/datasets/Johndfm/medal,False,51,2025-06-25,2025-06-25,2025-06-25 15:30:50,MEDAL,"MEDAL是一个用于生成和评估多语言开放域聊天机器人及其评估器的框架。该框架支持各种语言模型,并提供了一种结构化的方法来创建对话数据集。","MEDAL is a framework for generating and evaluating multilingual open-domain chatbots and their evaluators. This framework supports various language models and provides a structured approach to creating conversational datasets.

",,False,False
1701,WritingBench,https://hub.opencompass.org.cn/dataset-detail/WritingBench,1,1,False,False,False,0,未录入,WritingBench: A Comprehensive Benchmark for Generative Writing,WritingBench: A Comprehensive Benchmark for Generative Writing,大语言模型 | LLM | 长上下文 | Long Context | 语言生成 | Generation | 不支持 | Unsupported,,长文本 | Long-Context | 创作 | Creation,,52302232,,https://github.com/X-PLUG/WritingBench,https://arxiv.org/pdf/2503.05244,https://modelscope.cn/studios/iic/DeepWriting,False,339,2025-04-02,2025-04-03,2025-04-03 19:45:43,WritingBench,WritingBench: A Comprehensive Benchmark for Generative Writing,WritingBench: A Comprehensive Benchmark for Generative Writing,https://github.com/X-PLUG/WritingBench,False,False
1355,HallusionBench,https://hub.opencompass.org.cn/dataset-detail/HallusionBench,1,1,False,False,False,0,未录入,HallusionBench是一个专为评估图像上下文推理而设计的综合基准测试，包括346张图像和1129个问题。,"HallusionBench is a comprehensive benchmark designed for the evaluation of image-context reasoning, comprising 346 images paired with 1129 questions.",多模态模型 | VLM | 图像理解 | Image Understanding | 逻辑推理 | Reasoning | 不支持 | Unsupported,,多模态 | Multimodal | 推理 | Reasoning,,4006165,opencompass,https://github.com/tianyi-lab/HallusionBench,https://arxiv.org/abs/2310.14566,,False,231,2025-01-09,2025-01-14,2025-01-14 11:27:39,HallusionBench,HallusionBench是一个专为评估图像上下文推理而设计的综合基准测试，包括346张图像和1129个问题。,"HallusionBench is a comprehensive benchmark designed for the evaluation of image-context reasoning, comprising 346 images paired with 1129 questions.",,False,False
1855,TransBench,https://hub.opencompass.org.cn/dataset-detail/TransBench,1,1,False,False,False,4,合作共建,TransBench is the first industry-oriented comprehensive multilingual translation evaluation system designed for industrial applications. It quantifies translation model performance across diverse industries and linguistic environments through meticulously curated datasets aligned with standards.,TransBench is the first industry-oriented comprehensive multilingual translation evaluation system designed for industrial applications. It quantifies translation model performance across diverse industries and linguistic environments through meticulously curated datasets aligned with standards.,大语言模型 | LLM | 语言理解 | Comprehension | 合作共建 | Co-Built | 不支持 | Unsupported,,语言 | Language,,4006165,opencompass,https://github.com/AIDC-AI/TransBench,https://arxiv.org/pdf/2505.14244,,False,165,2025-06-04,2025-06-04,2025-06-04 11:18:20,TransBench,TransBench is the first industry-oriented comprehensive multilingual translation evaluation system designed for industrial applications. It quantifies translation model performance across diverse industries and linguistic environments through meticulously curated datasets aligned with standards.,TransBench is the first industry-oriented comprehensive multilingual translation evaluation system designed for industrial applications. It quantifies translation model performance across diverse industries and linguistic environments through meticulously curated datasets aligned with standards.,,False,False
1671,Forensics-bench,https://hub.opencompass.org.cn/dataset-detail/Forensics-bench,1,1,False,False,False,0,未录入,A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,多模态模型 | VLM | 安全对齐 | Safety Alignment | 不支持 | Unsupported,Forgery Detection | Large Vision Language Models,多模态 | Multimodal | 安全 | Safety,,5001578,,https://github.com/Forensics-Bench/Forensics-Bench,https://arxiv.org/pdf/2503.15024,https://forensics-bench.github.io/,False,152,2025-03-24,2025-04-22,2025-04-22 12:30:46,Forensics-bench,A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,A Comprehensive Forgery Detection Benchmark Suite for Large Vision Language Models,https://huggingface.co/datasets/Forensics-bench/Forensics-bench,False,False
2077,ITBench,https://hub.opencompass.org.cn/dataset-detail/ITBench,1,1,False,False,False,0,未录入,ITBench 是一个旨在评估 AI 智能体在真实世界 IT 自动化任务中表现的基准。它涵盖了站点可靠性工程、合规与安全运营以及财务运营等关键维度，并包含 102 个真实场景。该基准提供了一个开源框架和多种基线智能体实现，并集成了CrewAI等工具，以促进AI驱动的IT自动化发展。,ITBench is a benchmark designed to evaluate the performance of AI agents in real-world IT automation tasks. ,智能体 | Agent | 任务执行 | Task Execution | 代码工程 | Code | 不支持 | Unsupported,,代码 | Code | 智能体 | Agent,,006873,vansin,https://github.com/itbench-hub/ITBench,https://icml.cc/virtual/2025/poster/44303,,False,81,2025-07-22,2025-07-22,2025-07-22 16:53:04,ITBench,ITBench 是一个旨在评估 AI 智能体在真实世界 IT 自动化任务中表现的基准。它涵盖了站点可靠性工程、合规与安全运营以及财务运营等关键维度，并包含 102 个真实场景。该基准提供了一个开源框架和多种基线智能体实现，并集成了CrewAI等工具，以促进AI驱动的IT自动化发展。,ITBench is a benchmark designed to evaluate the performance of AI agents in real-world IT automation tasks. ,,False,False
1084,StableToolBench,https://hub.opencompass.org.cn/dataset-detail/StableToolBench,1,1,False,False,False,0,未录入,StableToolBench 是一个从 ToolBench 发展而来的基准，提出了一个虚拟 API 服务器和稳定的评估系统。虚拟 API 服务器包含一个缓存系统和 API 模拟器，这些组件相辅相成，以缓解 API 状态变化带来的影响。,"StableToolBench, a benchmark evolving from ToolBench, proposing a virtual API server and stable evaluation system. The virtual API server contains a caching system and API simulators which are complementary to alleviate the change in API status.",大语言模型 | LLM | 任务执行 | Task Execution | 不支持 | Unsupported,,其他 | Other,ACL 2024,50186303,THUNLP-MT,https://github.com/THUNLP-MT/StableToolBench,https://aclanthology.org/2024.findings-acl.664.pdf,,True,634,2024-09-29,2024-09-29,2024-09-29 16:24:50,StableToolBench,StableToolBench 是一个从 ToolBench 发展而来的基准，提出了一个虚拟 API 服务器和稳定的评估系统。虚拟 API 服务器包含一个缓存系统和 API 模拟器，这些组件相辅相成，以缓解 API 状态变化带来的影响。,"StableToolBench, a benchmark evolving from ToolBench, proposing a virtual API server and stable evaluation system. The virtual API server contains a caching system and API simulators which are complementary to alleviate the change in API status.",,True,False
